Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value,Cluster 10 Mean Counts,Cluster 10 Log2 fold change,Cluster 10 Adjusted p value
ENSG00000184900,SUMO3,0.5911744672569816,0.1529656092956896,0.9022090241680035,0.5684210526315789,0.027929258128705725,1.0,0.6276795005202913,0.18968170104689275,1.0,0.46219421793921417,-0.27861635580426103,1.0,0.40945365254757515,-0.4678693613164433,1.0,0.4854751354012802,-0.1966525667439203,1.0,0.4094117647058823,-0.43584673679495967,1.0,0.6940491591203104,0.3320896969264372,1.0,0.42028985507246375,-0.10768254941797917,1.0,0.0,-0.09000438542373024,1.0
ENSG00000183255,PTTG1IP,0.4204534397197626,1.036180161355116,0.032919718913426044,0.24210526315789474,-0.37932691776371485,1.0,0.2172736732570239,-0.5357699051022724,1.0,0.2364714603409933,-0.36462636781240576,1.0,0.10681399631675874,-1.5109211711095674,0.7839936632773417,0.2427375677006401,-0.3061723288674567,1.0,0.11941176470588234,-1.2443692552804864,1.0,0.22509702457956013,-0.38757907375873635,1.0,0.21014492753623187,0.16279666857697928,1.0,0.0,0.765773685102831,1.0
ENSG00000160255,ITGB2,5.1202199085336195,1.0083864568250838,0.026049553887799608,4.326315789473684,0.21373880215009744,1.0,2.0037460978147763,-1.0105331774955604,0.8242757029288525,1.9132690882134913,-1.0433892777353413,1.0,1.8692449355432779,-1.087467797019378,1.0,2.92712949286066,-0.40464503003699837,1.0,0.8870588235294117,-2.1395370331603263,1.0,1.8382923673997411,-1.085897571093661,1.0,1.471014492753623,-1.4527616085558983,1.0,1.1153846153846154,-1.848154281091936,1.0
ENSG00000227039,ITGB2-AS1,0.16366643962245792,-0.26012361819363283,0.7770330695639436,0.21578947368421053,0.3228376706022793,1.0,0.15088449531737771,-0.2452106424297864,1.0,0.16123054114158636,-0.09999740634803933,1.0,0.08011049723756905,-1.102426517697496,1.0,0.5425898572131955,1.753997516873382,0.33509994424007145,0.17058823529411762,0.024039202438405294,1.0,0.13130659767141006,-0.3122836275690468,1.0,0.42028985507246375,1.5313197910160663,1.0,0.0,1.5415585281595652,1.0
ENSG00000273027,AL844908.2,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.01705882352941176,5.553292270573274,0.5007571097336173,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000183250,LINC01547,0.0,-1.921034972148088,0.5825735558327253,0.0,0.7314201477438234,1.0,0.018106139438085325,4.955216447409869,0.10616528248541907,0.0,1.8600045257200417,1.0,0.0,1.5699988242740002,1.0,0.0,2.2887742604263215,1.0,0.0,2.553292270573274,1.0,0.0,2.6933409216248316,1.0,0.0,5.97978029183236,1.0,0.0,7.585952647518019,1.0
ENSG00000272825,AL844908.1,0.07477863189646784,1.6639275285730686,0.0127017472412153,0.010526315789473684,-1.7921418083131888,0.5077562495539014,0.024141519250780435,-0.7889446481605402,1.0,0.0,-2.2897425937846405,1.0,0.01780233271945979,-0.9535631317830129,1.0,0.0,-1.8609728590783607,1.0,0.1364705882352941,1.7459373485156693,0.5860437383664343,0.01875808538163001,-0.4359420953201356,1.0,0.0,1.8300331723276786,1.0,0.0,3.436205528013337,1.0
ENSG00000160256,FAM207A,0.11710615938503455,-0.21521807655254577,0.8682870444523197,0.11578947368421053,-0.10256990081724648,1.0,0.1327783558792924,0.12122639884879893,1.0,0.07524091919940697,-0.6238112515442147,1.0,0.1958256599140577,0.736008775712929,0.8224015099212966,0.1856228458887248,0.6615009548472011,1.0,0.1876470588235294,0.687043659462101,1.0,0.05627425614489003,-0.8223589166592116,1.0,0.42028985507246375,2.0411808364965034,1.0,0.0,2.0467938364099876,1.0
ENSG00000276529,AP001505.1,0.012698258246570011,-0.6865697185110644,0.6103034985757506,0.010526315789473684,-0.26857985225617576,1.0,0.006035379812695109,-0.6886397423648551,1.0,0.021497405485544845,0.8600045257200417,1.0,0.07120933087783916,2.569998824274,0.09182302884175947,0.0,-0.41166545771477114,1.0,0.03411764705882352,1.553292270573274,1.0,0.0,-0.007098796516260997,1.0,0.21014492753623187,4.335924102057636,1.0,0.0,4.885512929376926,1.0
ENSG00000197381,ADARB1,0.009876423080665565,-3.7539249863128292,5.853861107432342e-09,0.05263157894736842,-0.6035640999689846,1.0,0.10260145681581685,0.4247017307110901,0.9653132926926519,0.11823573017049666,0.6636073129165383,1.0,0.12461632903621853,0.7354224334813715,0.9468155561733342,0.6139832594780896,3.46280366020137,0.00015867056832496779,0.2729411764705882,1.9265095941574903,0.385424547077503,0.03751617076326002,-0.6165143409619565,1.0,0.0,1.0609170545577657,1.0,0.0,2.667089410243424,1.0
ENSG00000186866,POFUT2,0.042327527488566705,-0.39310341646331004,0.7568060024606357,0.07894736842105263,0.8734391526162515,0.7589445565392324,0.018106139438085325,-1.1740665695350962,0.8949629335335565,0.06449221645663454,0.6012702573198734,1.0,0.05340699815837937,0.31126455587383095,1.0,0.01427868045297883,-0.8811507410159907,1.0,0.10235294117647058,1.2945580021731051,0.979669263536448,0.09379042690815005,1.1908405810956477,1.0,0.0,1.7899557329523432,1.0,0.0,3.3961280886380014,1.0
ENSG00000223768,LINC00205,0.021163763744283352,0.7570369329645503,0.593264823645432,0.0,-1.912436042030901,0.6169866601667687,0.018106139438085325,0.4957848287725719,1.0,0.0,-0.7838516640546827,1.0,0.026703499079189685,1.1105672056367029,0.984845200434528,0.0,-0.3550819293484029,1.0,0.0,-0.09056391920145135,1.0,0.05627425614489003,2.2339093029875334,0.9554429750459912,0.0,3.3359241020576356,1.0,0.0,4.942096457743293,1.0
ENSG00000182871,COL18A1,0.014109175829522235,-1.8191553581288735,0.01650173814201447,0.015789473684210527,-0.8535423529773318,1.0,0.03621227887617065,0.27071827313779995,1.0,0.010748702742772422,-0.7838516640546827,1.0,0.24033149171270718,3.7923912456104483,4.011542572363964e-06,0.0,-1.3836510815451737,1.0,0.0,-1.1191330713982222,1.0,0.05627425614489003,1.1083784209036747,1.0,0.0,2.3073549498608648,1.0,0.0,3.913527305546523,1.0
ENSG00000173638,SLC19A1,0.12274982971684345,2.4509338052388703,1.0444711283068552e-05,0.005263157894736842,-2.9550803794393943,0.09406366134328413,0.018106139438085325,-1.702995035341925,0.6153805402226081,0.053743513713862115,-0.18438959363841168,1.0,0.03560466543891958,-0.751929270613362,1.0,0.0,-2.4116654577147707,1.0,0.03411764705882352,-0.5341705706770661,1.0,0.01875808538163001,-0.9931596055583873,1.0,0.0,1.2793405736912682,1.0,0.0,2.8855129293769264,1.0
ENSG00000233922,LINC01694,0.0042327527488566705,0.494002527130756,0.9124717983744297,0.0,0.14645764702266817,1.0,0.0,0.37025394668871314,1.0,0.0,1.2750420249988856,1.0,0.008901166359729895,2.2480707293866384,1.0,0.0,1.7038117597051654,1.0,0.0,1.9683297698521178,1.0,0.0,2.1083784209036747,1.0,0.21014492753623187,6.657852196944998,0.8849750110752775,0.0,7.0009901467968625,1.0
ENSG00000183570,PCBP3,0.0014109175829522234,-2.3804665907853853,0.0986458040829826,0.005263157894736842,0.27198852910652693,1.0,0.0,-0.6297460533112869,1.0,0.07524091919940697,4.53807643083268,0.004580698663445074,0.01780233271945979,1.8330332301077936,0.8784283212521967,0.0,0.7038117597051654,1.0,0.0,0.9683297698521178,1.0,0.0,1.1083784209036747,1.0,0.0,4.394817791111204,1.0,0.0,6.0009901467968625,1.0
ENSG00000275139,AL133492.1,0.0,-1.921034972148088,0.6556922328005863,0.0,0.7314201477438234,1.0,0.0,0.9552164474098692,1.0,0.0,1.8600045257200417,1.0,0.01780233271945979,4.154961324995156,0.40889958069972193,0.0,2.2887742604263215,1.0,0.0,2.553292270573274,1.0,0.0,2.6933409216248316,1.0,0.0,5.97978029183236,1.0,1.1153846153846154,9.000990146796862,0.3890776034004797
ENSG00000205424,AL592528.1,0.0,-0.921034972148087,1.0,0.005263157894736842,3.7314201477438234,0.6169866601667687,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000286886,AJ011931.2,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.006035379812695109,3.955216447409869,0.6153805402226081,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000142156,COL6A1,0.0,-2.921034972148088,0.10824779092414712,0.021052631578947368,3.053348242631186,0.17016595954837202,0.0,-0.044783552590129894,1.0,0.0,0.8600045257200417,1.0,0.026703499079189685,3.2480707293866384,0.3368823722382217,0.0,1.2887742604263215,1.0,0.0,1.553292270573274,1.0,0.0,1.6933409216248307,1.0,0.0,4.979780291832361,1.0,0.0,6.585952647518019,1.0
ENSG00000142173,COL6A2,0.0014109175829522234,-5.954457973685537,1.9410137043400427e-12,0.5473684210526316,4.638310743352342,1.6420586008128993e-13,0.03621227887617065,-1.214708554032442,0.9055023975867043,0.06449221645663454,-0.3099204757222709,1.0,0.008901166359729895,-2.46342417726345,0.715561797209089,0.07139340226489414,-0.11494792562468836,1.0,0.01705882352941176,-1.4801307309641767,1.0,0.13130659767141006,0.7275566369627442,1.0,0.0,0.935386172473907,1.0,0.0,2.541558528159565,1.0
ENSG00000160284,SPATC1L,0.04091660990561448,-1.1016072177899083,0.089166404470625,0.10526315789473684,0.8569510298276826,0.6169866601667687,0.030176899063475544,-0.9833830079259873,0.9273380106363017,0.18272794662713118,1.7080014322749912,0.39338557670629215,0.10681399631675874,0.8610476062773906,0.8224015099212966,0.07139340226489414,0.35017480509046495,1.0,0.05117647058823529,-0.0012965811043637032,1.0,0.07503234152652004,0.47611020540416193,1.0,0.0,1.3798674496452326,1.0,1.1153846153846154,4.0009901467968625,1.0
ENSG00000160285,LSS,0.01975284616133113,-1.0585384958980226,0.21630421341209763,0.11052631578947368,2.490412048240029,0.0037860226560108403,0.006035379812695109,-1.568345508647143,0.8091710318123673,0.06449221645663454,1.3098074431595617,1.0,0.01780233271945979,-0.33689177133451853,1.0,0.01427868045297883,-0.23478769563069157,1.0,0.01705882352941176,0.029730314516260847,1.0,0.0,-0.861247930052806,1.0,0.0,2.425191440154723,1.0,0.0,4.031363795840381,1.0
ENSG00000215424,MCM3AP-AS1,0.007054587914761118,-2.0365121895680236,0.02872869848754081,0.015789473684210527,-0.07593477431378037,1.0,0.04828303850156087,1.60157949279517,0.4968156924661544,0.053743513713862115,1.744527308300106,1.0,0.0,-1.3841974861128756,1.0,0.04283604135893649,1.4814193383687178,1.0,0.0,-0.4009040398136019,1.0,0.07503234152652004,2.260381514348725,0.933779357035223,0.0,3.025583981445485,1.0,2.230769230769231,6.312934153111603,0.3890776034004797
ENSG00000160294,MCM3AP,0.1255716648827479,0.38099356530157014,0.6823937675065492,0.06315789473684211,-0.7969588246109649,1.0,0.06035379812695109,-0.8332794473964182,0.9273380106363017,0.10748702742772423,0.07150863091375337,1.0,0.15131982811540823,0.5600147357013778,1.0,0.21418020679468244,1.089101915589957,1.0,0.10235294117647058,0.07524497376862938,1.0,0.01875808538163001,-1.637575956489786,1.0,0.21014492753623187,1.6488634137177434,1.0,0.0,2.246102644633394,1.0
ENSG00000239415,AP001469.3,0.011287340663617787,-0.336072471426931,0.9530106840185021,0.005263157894736842,-0.5165073656997619,1.0,0.0,-1.3667116474774925,1.0,0.0,-0.4619235691673209,1.0,0.0,-0.7519292706133625,1.0,0.0,-0.03315383446104114,1.0,0.0,0.23136417568591128,1.0,0.1875808538163001,4.830844445374766,0.0030044112006494587,0.0,3.657852196944998,1.0,0.0,5.264024552630657,1.0
ENSG00000182362,YBEY,0.07901138464532452,-0.6117069140403588,0.4269176981853031,0.1368421052631579,0.5555703123444062,0.8996988400653421,0.054318418314255976,-0.8417965304262749,0.9273380106363017,0.17197924388435876,0.9030732476119274,1.0,0.07120933087783916,-0.38935919122865403,1.0,0.15706548498276712,0.7757046781869508,1.0,0.1876470588235294,1.0402226883339032,0.979669263536448,0.1688227684346701,0.8963279437886862,1.0,0.21014492753623187,1.7801079469959957,1.0,0.0,2.376499281889069,1.0
ENSG00000160298,C21orf58,0.007054587914761118,-2.0365121895680236,0.034970680558115044,0.0,-2.2227761626430516,0.6188886143516208,0.006035379812695109,-0.9516741481986486,1.0,0.03224610822831727,1.052649603662438,1.0,0.13351749539594843,3.569998824274,0.0017280965733667206,0.02855736090595766,1.0157557660199057,1.0,0.01705882352941176,0.6464016749647552,1.0,0.03751617076326002,1.420322427218415,1.0,0.0,3.025583981445485,1.0,1.1153846153846154,5.679062051909501,0.5604964189500153
ENSG00000160299,PCNT,0.08042230222827675,-0.06305397702051518,1.0,0.16842105263157894,1.3000808361358795,0.17016595954837202,0.054318418314255976,-0.5302103797603719,1.0,0.053743513713862115,-0.4130139686863741,1.0,0.08901166359729895,0.23501457656119085,1.0,0.01427868045297883,-1.6181163351821972,1.0,0.05117647058823529,-0.32935077878856767,1.0,0.05627425614489003,-0.18930212773701038,1.0,0.0,1.0609170545577657,1.0,0.0,2.667089410243424,1.0
ENSG00000286224,AP000471.1,0.0014109175829522234,1.078965027851913,0.7568060024606357,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.0,3.6933409216248316,1.0,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
ENSG00000160305,DIP2A,0.15802276929064904,-1.025668513338681,0.04955209376157454,0.6263157894736842,1.7556676939905012,0.00824173270850436,0.30176899063475543,0.3749763569311171,0.9273380106363017,0.1397331356560415,-0.7504930671082521,1.0,0.1869244935543278,-0.3542738495627553,1.0,0.3712456917774496,0.6817179888545486,1.0,0.05117647058823529,-1.9061393480640239,1.0,0.1688227684346701,-0.41935921112453123,1.0,0.21014492753623187,0.5121747417493625,1.0,0.0,1.1142774331259742,1.0
ENSG00000223692,DIP2A-IT1,0.0014109175829522234,-0.505997472869244,1.0,0.010526315789473684,3.3163826484649794,0.4159733957387492,0.0,0.9552164474098692,1.0,0.0,1.8600045257200417,1.0,0.0,1.5699988242740002,1.0,0.0,2.2887742604263215,1.0,0.0,2.553292270573274,1.0,0.0,2.6933409216248316,1.0,0.0,5.97978029183236,1.0,0.0,7.585952647518019,1.0
ENSG00000160307,S100B,0.011287340663617787,-5.068522584470644,1.9410137043400427e-12,1.131578947368421,3.6789527278496883,1.1452929038392144e-08,0.31987513007284074,0.6120718666128115,0.8528330666765214,0.21497405485544846,-0.009772896871377057,1.0,0.12461632903621853,-0.8131294270501002,1.0,0.02855736090595766,-2.4705591467683394,1.0,0.0,-3.799854554924809,1.0,0.2626131953428201,0.3102126703007311,1.0,0.0,-0.37336653366572214,1.0,0.0,1.232805822019936,1.0
ENSG00000160310,PRMT2,0.3583730660698648,-1.630585108733893,0.00022015059920897837,1.3894736842105264,1.094768170011167,0.17016595954837202,1.496774193548387,1.2009728618118283,0.20244698247474008,0.9136397331356559,0.31616338980995873,1.0,0.8723143032535298,0.2480707293866376,1.0,0.7853274249138357,0.08350464361886595,1.0,0.39235294117647057,-0.918382943818771,1.0,1.0692108667529105,0.5414932993842948,1.0,0.42028985507246375,-0.5200655952508451,1.0,1.1153846153846154,0.49981642249070946,1.0
ENSG00000198918,RPL39,0.0,-0.921034972148087,1.0,0.0,1.7314201477438234,1.0,0.0,1.9552164474098692,1.0,0.0,2.8600045257200417,1.0,0.0,2.569998824274,1.0,0.0,3.2887742604263215,1.0,0.0,3.553292270573274,1.0,0.01875808538163001,5.693340921624832,0.6505634383598157,0.0,6.97978029183236,1.0,0.0,8.585952647518019,1.0
