Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value
ENSG00000160233,LRRC3,0.006910356002478197,1.6054149986377046,0.3985199152221165,0.0,-0.414824445296194,1.0,0.0,-0.5054589252740866,1.0,0.006731662024141132,1.5457739315118975,1.0,0.0,1.0118753069581121,1.0,0.0,4.940427039873251,1.0,0.0,4.792866316434196,1.0
ENSG00000274225,AP001065.3,0.004146213601486918,1.0204524979165486,0.7049898507539303,0.004301394245031148,1.3925304767614088,0.9368468748433901,0.0,-0.02003209810384554,1.0,0.0,0.8088083373456909,1.0,0.0,1.4973021341283532,1.0,0.0,5.425853867043491,1.0,0.0,5.2782931436044365,1.0
ENSG00000184787,UBE2G2,0.3883620073392746,-0.0688148401805393,1.0,0.6150993770394542,0.787668418602549,0.39958403962901157,0.33868017447586884,-0.2657885125058035,1.0,0.2827298050139275,-0.517140275817354,1.0,0.28256946950559364,-0.4871570149758675,1.0,0.34730538922155685,0.15532492466277437,1.0,0.30851063829787234,0.007764201223719125,1.0
ENSG00000236519,LINC01424,0.0,-0.9795475020834505,1.0,0.004301394245031148,3.392530476761409,0.5335647410685088,0.0,1.301895996783517,1.0,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000184900,SUMO3,0.5956726874136206,0.17915024393560652,0.8542707413296694,0.4817561554434886,-0.25081493409458266,1.0,0.5998311523849725,0.12118040621228354,1.0,0.5183379758588672,-0.11719108121053212,1.0,0.41862143630458315,-0.42684411135239164,1.0,0.5209580838323353,0.07712571281241476,1.0,1.0797872340425532,0.9366631342745269,1.0
ENSG00000183255,PTTG1IP,0.4242958585521613,1.107329948596515,0.021156548831464755,0.14624740433105904,-1.1855456383745067,0.39958403962901157,0.2693119459687632,-0.22447185002679082,1.0,0.15482822655524603,-1.0291349045453357,0.8359065974266602,0.15698303861421867,-0.9522592404848815,1.0,0.17365269461077842,-0.06920166132452588,1.0,0.7712765957446808,1.381052718029638,1.0
ENSG00000160255,ITGB2,5.095696516227422,1.0173263969298283,0.02469260727175255,2.2840403441115398,-0.8410531619032204,0.5588308089758691,3.758125791473195,-0.02128335147012761,1.0,1.8983286908077992,-1.083531194089778,0.7772971413392287,1.0360880548538431,-1.94524332197695,0.5499520400078941,1.9101796407185627,-1.0987531416060399,1.0,0.4627659574468085,-2.8333642026586943,1.0
ENSG00000227039,ITGB2-AS1,0.16723061525997235,-0.20868150129895513,0.8518543900223494,0.23657668347671315,0.49252626673813094,0.6862874704399874,0.1999437174616575,0.1975593369687818,1.0,0.10097493036211698,-0.8292654998350271,1.0,0.21977625405990614,0.3538493440472332,1.0,0.34730538922155685,1.2993214611145607,1.0,0.0,-0.44417288086665385,1.0
ENSG00000273027,AL844908.2,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.0,1.301895996783517,1.0,0.0,2.1307364322330544,1.0,0.010465535907614579,4.819230229015717,0.46765304818402853,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000183250,LINC01547,0.0,-1.9795475020834514,0.5894048964652822,0.012904182735093445,4.392530476761409,0.10679248076066687,0.0,0.3018959967835171,1.0,0.0,1.1307364322330544,1.0,0.0,1.8192302290157167,1.0,0.0,5.747781961930855,1.0,0.0,5.6002212384918,1.0
ENSG00000272825,AL844908.1,0.07463184482676452,1.714349370190868,0.009127260446988918,0.004301394245031148,-2.7367525401835566,0.10679248076066687,0.004080484029829745,-2.8273870201614493,0.06091311025751177,0.033658310120705665,-0.3286951864042438,1.0,0.09418982316853121,1.1869620135162036,0.5757804461422844,0.0,1.598034842426173,1.0,0.0,1.4504741189871173,1.0
ENSG00000160256,FAM207A,0.11194776724014678,-0.3362410151314905,0.742728341088102,0.13764461584099674,0.17013805542496163,1.0,0.11017306880540312,-0.20363203644323402,1.0,0.18175487465181056,0.6252083990063029,0.8297011986588287,0.15698303861421867,0.40137771412981893,1.0,0.34730538922155685,1.8091825065949982,1.0,0.15425531914893617,1.0688397779754877,1.0
ENSG00000276529,AP001505.1,0.012438640804460754,-0.7450822484464288,0.6107293695109317,0.008602788490062296,-0.6074695232385903,1.0,0.004080484029829745,-1.3419601929912073,0.7041534125864006,0.053853296193129056,2.1307364322330535,0.16544488889625672,0.031396607722843736,1.2956682729587037,0.9124489812073444,0.34730538922155685,4.747781961930855,0.763766188299528,0.0,2.899781520350708,1.0
ENSG00000197381,ADARB1,0.013820712004956394,-3.3145317497962608,8.453990026757289e-08,0.17635716404627708,1.4629198046528078,0.10523944199260987,0.07344871253693541,-0.13667701695611578,1.0,0.09424326833797585,0.29616004144042485,1.0,0.3872248285817394,2.6748403196805417,0.0019260438298331801,0.0,0.8289187246562602,1.0,0.0,0.6813580012172054,1.0
ENSG00000186866,POFUT2,0.04008006481437354,-0.53208852511223,0.6023036658902811,0.008602788490062296,-2.1722541420221164,0.18048047432625225,0.08569016462642465,1.0608878972797227,0.3519483481963949,0.07404828226555245,0.7615026225673347,0.8528688393032392,0.09418982316853121,1.1411583239030785,0.5948809403210008,0.0,1.5579574030508376,1.0,0.0,1.410396679611782,1.0
ENSG00000223768,LINC00205,0.02073106800743459,0.698524403029186,0.6023036658902811,0.017205576980124593,0.32214114887001166,1.0,0.0,-2.3419601929912073,0.3194510081911784,0.033658310120705665,1.3937708380668479,0.5683162937034453,0.0,-0.8246259607590085,1.0,0.0,3.10392577215613,1.0,0.0,2.956365048717075,1.0
ENSG00000182871,COL18A1,0.012438640804460754,-2.0499368299748495,0.005699458316984401,0.034411153960249186,0.13619072350162398,1.0,0.01632193611931898,-0.9307647600067579,0.8160980950928903,0.19521819870009283,3.5781954092042745,3.146213668852341e-06,0.0,-1.8531951129557793,0.9616420199527469,0.0,2.075356619959359,1.0,0.0,1.9277958965203044,1.0
ENSG00000173638,SLC19A1,0.12162226564361626,2.4961859288829453,9.98041601829261e-06,0.012904182735093445,-2.265681005990385,0.10679248076066687,0.00816096805965949,-2.7855668444668225,0.026287051504096874,0.04712163416898792,-0.46917640995407384,1.0,0.031396607722843736,-0.8389812537360783,1.0,0.0,1.0473422437897626,1.0,0.0,0.8997815203507078,1.0
ENSG00000233922,LINC01694,0.004146213601486918,0.4354899971953916,0.9147561504036192,0.0,-0.19243202395974635,1.0,0.0,-0.283066503937639,1.0,0.006731662024141132,1.808808337345691,1.0,0.0,1.2342677282945598,1.0,0.17365269461077842,6.425853867043491,0.763766188299528,0.0,5.015258737770644,1.0
ENSG00000183570,PCBP3,0.0013820712004956393,-2.438979120720748,0.097365584046529,0.004301394245031148,-0.06690114187588758,1.0,0.00816096805965949,0.5649304026173105,1.0,0.013463324048282264,1.3937708380668479,0.9495915253153049,0.052327679538072894,3.596837807679268,0.05514734203842869,0.0,4.162819461209699,1.0,0.0,4.015258737770644,1.0
ENSG00000275139,AL133492.1,0.0,-1.9795475020834514,0.6598854937269015,0.0,0.39253047676140884,1.0,0.0,0.3018959967835171,1.0,0.020194986072423395,5.130736432233054,0.1232189362067403,0.0,1.8192302290157167,1.0,0.0,5.747781961930855,1.0,0.0,5.6002212384918,1.0
ENSG00000205424,AL592528.1,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.004080484029829745,3.301895996783517,0.5815164671367578,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000286886,AJ011931.2,0.0,-0.9795475020834505,1.0,0.004301394245031148,3.392530476761409,0.5335647410685088,0.0,1.301895996783517,1.0,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000142156,COL6A1,0.0,-2.9795475020834514,0.10708618758073456,0.0,-0.6074695232385903,1.0,0.01632193611931898,2.6238240916708797,0.2431797582003487,0.020194986072423395,2.808808337345691,0.38639947309319206,0.0,0.8192302290157158,1.0,0.0,4.747781961930855,1.0,0.0,4.6002212384918,1.0
ENSG00000142173,COL6A2,0.0013820712004956393,-6.012970503620901,1.1723132159235143e-12,0.05161673094037378,-0.8139204007060163,0.8534688415800428,0.46517517940059094,4.977461046285581,8.63156971377543e-16,0.013463324048282264,-2.3066688800742448,0.49918079514422675,0.020931071815229157,-1.6181750832915824,1.0,0.0,0.7033878425724014,1.0,0.0,0.5558271191333461,1.0
ENSG00000160284,SPATC1L,0.04146213601486918,-1.0914403821543495,0.08641684094806164,0.05591812518540493,-0.1924320239597459,1.0,0.11425355283523286,1.0513525351329203,0.31095835276980727,0.10770659238625811,0.8783492705987688,0.6244959185768509,0.09418982316853121,0.6817267052657816,1.0,0.0,1.147869119743727,1.0,0.0,1.0003083963046722,1.0
ENSG00000160285,LSS,0.01934899680693895,-1.1170510258333861,0.17432147445381796,0.017205576980124593,-0.7118061830533255,0.873115093275569,0.09793161671591388,2.422190230501229,0.0019504559626994076,0.013463324048282264,-0.7761541633754652,1.0,0.020931071815229157,-0.08766036659280285,1.0,0.0,2.1931931102532176,1.0,0.0,2.045632386814162,1.0
ENSG00000215424,MCM3AP-AS1,0.008292427202973835,-1.816048769800573,0.06392696497759699,0.05161673094037378,1.8450426814589171,0.14508741824773583,0.01632193611931898,-0.13106341049258852,1.0,0.033658310120705665,1.0152592148131179,0.952476645557505,0.010465535907614579,-0.08766036659280196,1.0,0.0,2.7935856515439794,1.0,0.30851063829787234,4.327202744085383,0.8987329585499261
ENSG00000160294,MCM3AP,0.1299146928465901,0.5028452649971564,0.5510505258643259,0.12043903886087215,0.1844222814312091,1.0,0.044885324328127196,-1.3515462418204058,0.3233502673227606,0.10097493036211698,-0.06893591260331045,1.0,0.12558643089137494,0.2908512566609276,1.0,0.17365269461077842,1.416865083816238,1.0,0.0,0.2603712356071748,1.0
ENSG00000239415,AP001469.3,0.011056569603965114,-0.39458500136229624,0.9367635299306416,0.004301394245031148,-0.8553970366821755,1.0,0.03264387223863796,1.8868584975046732,0.2562078018489573,0.006731662024141132,-0.11719108121053168,1.0,0.010465535907614579,0.5713027155721306,1.0,0.0,3.4258538670434926,1.0,0.0,3.278293143604437,1.0
ENSG00000182362,YBEY,0.08292427202973836,-0.508241783157863,0.5510505258643259,0.08602788490062296,-0.21515210045983002,1.0,0.15505839313353031,0.8059385021211058,0.4865054408910798,0.053853296193129056,-0.8286215832696007,1.0,0.20931071815229157,1.211547651794477,0.4539304924412259,0.17365269461077842,1.5481096170944904,1.0,0.0,0.39076787286284986,1.0
ENSG00000160298,C21orf58,0.006910356002478197,-2.095024719503388,0.034107294907015424,0.004301394245031148,-1.514360118847109,0.6636198843567569,0.004080484029829745,-1.6049945988250016,0.6223722325662377,0.1480965645311049,4.484373386847754,3.146213668852341e-06,0.010465535907614579,-0.08766036659280196,1.0,0.0,2.7935856515439794,1.0,0.0,2.6460249281049246,1.0
ENSG00000160299,PCNT,0.07877805842825145,-0.12156650695588,1.0,0.038712548205280334,-1.0928963504088318,0.5335647410685088,0.14281694104404108,1.0455562435237318,0.2590871855421683,0.09424326833797585,0.29616004144042485,1.0,0.031396607722843736,-1.0634128203461248,1.0,0.17365269461077842,1.8408913663223365,1.0,0.15425531914893617,1.6933306428832813,1.0
ENSG00000286224,AP000471.1,0.0013820712004956393,1.0204524979165495,0.7654836174526765,0.0,1.3925304767614088,1.0,0.0,1.301895996783517,1.0,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
ENSG00000160305,DIP2A,0.15893818805699853,-1.0284571025643985,0.04734075233033063,0.3226045683773361,0.511174973260029,0.646848102183806,0.5631067961165048,1.6592858370625452,0.0059624822547277535,0.14136490250696376,-0.7935362416037015,1.0,0.031396607722843736,-2.640201389621581,0.44961660490335204,0.17365269461077842,0.2801764118478576,1.0,0.15425531914893617,0.13261568840880233,1.0
ENSG00000223692,DIP2A-IT1,0.0013820712004956393,-0.5645100028046075,1.0,0.0,0.39253047676140884,1.0,0.00816096805965949,2.886858497504673,0.42904389588389824,0.0,1.1307364322330544,1.0,0.0,1.8192302290157167,1.0,0.0,5.747781961930855,1.0,0.0,5.6002212384918,1.0
ENSG00000160307,S100B,0.011056569603965114,-5.127035114406009,1.1712760092312332e-12,0.34411153960249186,0.7840132480613571,0.5335647410685088,0.9099479386520332,3.408811200700029,4.5691529161406603e-08,0.10097493036211698,-1.1546657866291943,1.0,0.0,-4.533916596482366,0.40254027076176463,0.0,-0.6053648635672277,1.0,0.0,-0.752925587006283,1.0
ENSG00000160310,PRMT2,0.3634847257303531,-1.6234036918581765,0.0002237937239945995,1.4366656778404034,1.2221270488378804,0.09056905429104785,1.28127198536654,1.0049142590263858,0.14721008806610272,0.814531104921077,0.14410169031909886,1.0,0.49188018765788516,-0.6195616235625443,1.0,1.215568862275449,0.6696311541962046,1.0,0.15425531914893617,-1.4859149865355095,1.0
ENSG00000198918,RPL39,0.0,-0.9795475020834505,1.0,0.0,1.3925304767614088,1.0,0.004080484029829745,3.301895996783517,0.5815164671367578,0.0,2.1307364322330544,1.0,0.0,2.8192302290157167,1.0,0.0,6.747781961930855,1.0,0.0,6.6002212384918,1.0
