Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value
ENSG00000279579,LINC01666,0.0,-1.0036066329855533,0.796604784749141,0.0,-1.6657014066510385,0.502263796000443,0.016044260027662516,4.99295543128331,0.16172633471884043
ENSG00000278932,CR381653.1,0.00685336169207137,-0.5561476560143319,0.909254205191392,0.005339470655926352,-1.218242429679817,0.4927806895627268,0.04813278008298755,3.0454228511774444,0.15725776345373516
ENSG00000274391,TPTE,0.003426680846035685,1.1663183684567588,0.7994164990567306,0.001334867663981588,-0.6657014066510385,0.7692035933353248,0.0,1.4079929305621537,1.0
ENSG00000224905,AP001347.1,0.0017133404230178426,-0.41864413226439723,1.0,0.0,-2.402667000817245,0.2167316086857031,0.024066390041493774,4.407992930562154,0.08756304810870817
ENSG00000185272,RBM11,0.03255346803733901,2.5813558677356028,0.00607896239011116,0.0,-4.6657014066510385,4.930709633983707e-05,0.03208852005532503,1.407992930562152,0.676590780705792
ENSG00000155304,HSPA13,0.09594706368899919,0.7418205399288484,0.29940471326307927,0.05739930955120828,-0.6213072872925856,0.393276797008999,0.056154910096818805,-0.235863259212572,1.0
ENSG00000155307,SAMSN1,0.23644097837646227,-0.08106277306554999,1.0,0.2683084004602992,0.2828518279302854,0.6832156908177066,0.14439834024896264,-0.7534704921319637,1.0
ENSG00000281903,LINC02246,0.003426680846035685,2.166318368456759,0.42124591483312723,0.0,-1.6657014066510385,0.4927806895627268,0.0,1.8230304298409958,1.0
ENSG00000180530,NRIP1,0.09937374453503488,-1.0751598940105875,0.07951128880708734,0.2336018411967779,1.2701682559292458,0.014171545061152223,0.08022130013831258,-1.0029401703839542,1.0
ENSG00000229425,AJ009632.2,0.0,-2.003606632985554,0.6603673423724984,0.00667433831990794,2.5042235947912737,0.4784443269836038,0.0,0.8230304298409967,1.0
ENSG00000155313,USP25,0.1490606168025523,-0.06773697040526905,1.0,0.1668584579976985,0.2526848277953091,0.7167412464522184,0.0962655601659751,-0.6262769715225938,1.0
ENSG00000215386,MIR99AHG,0.0017133404230178426,-0.41864413226439723,1.0,0.002669735327963176,-0.08073890592988242,1.0,0.008022130013831258,2.4079929305621537,0.9630049498845882
ENSG00000154640,BTG3,0.1045137658040884,1.0119902220654646,0.12735084079096828,0.03737629459148446,-1.5265386589794137,0.009685699784917639,0.13637621023513138,1.0860648356747902,0.435175798946674
ENSG00000280594,BTG3-AS1,0.011993382961124899,0.9963933670144458,0.6603673423724984,0.00667433831990794,-0.49577640520872635,0.7760158804894339,0.0,-0.29244678757893894,1.0
ENSG00000240770,C21orf91-OT1,0.0017133404230178426,1.5813558677356028,0.6603673423724984,0.0,-1.0807389059298824,0.6832156908177066,0.0,2.4079929305621537,1.0
ENSG00000154642,C21orf91,0.14049391468746308,0.38653969075157946,0.6603673423724984,0.10144994246260068,-0.4721638479867756,0.502263796000443,0.14439834024896264,0.34303748872138273,1.0
ENSG00000244676,AL109761.1,0.00685336169207137,2.9032839626229654,0.12949422043068085,0.0,-2.402667000817245,0.1945499408333946,0.0,1.0860648356747902,1.0
ENSG00000154645,CHODL,0.003426680846035685,2.166318368456759,0.42124591483312723,0.0,-1.6657014066510385,0.4927806895627268,0.0,1.8230304298409958,1.0
ENSG00000237484,LINC01684,0.035980148883374696,0.517225530315887,0.6782531095517802,0.009344073647871116,-2.2901922715588325,0.0035808205596950717,0.12033195020746887,2.550011935434581,0.01670529091223795
ENSG00000234883,MIR155HG,0.023986765922249798,1.0288148447068242,0.42124591483312723,0.005339470655926352,-2.1511282338212805,0.022059497012125284,0.04813278008298755,1.9674203391761713,0.25744021184689536
