Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000275799,AP001059.2,0.04234194772959556,4.034116495857028,8.064636363664396e-05,0.0013352364289331922,-4.034116495857028,8.064636363664396e-05
ENSG00000142182,DNMT3L,0.0014113982576531854,1.0799201854701543,0.6795320479323392,0.0,-1.0799201854701543,0.6795320479323392
ENSG00000232010,AP001059.1,0.0028227965153063707,0.6648826861913095,0.8042022842925275,0.0013352364289331922,-0.6648826861913095,0.8042022842925275
ENSG00000160224,AIRE,0.009879787803572298,3.0799201854701534,0.07026472795820395,0.0,-3.0799201854701534,0.07026472795820395
ENSG00000141959,PFKL,0.3937801138852387,-0.1571190118306951,0.8252053912007972,0.4392927851190202,0.1571190118306951,0.8252053912007972
ENSG00000241728,AP001062.3,0.004234194772959556,1.0799201854701534,0.6795320479323392,0.0013352364289331922,-1.0799201854701534,0.6795320479323392
ENSG00000160226,CFAP410,0.15807660485715677,1.3151366471641857,0.013401707464170139,0.06275611215986003,-1.3151366471641857,0.013401707464170139
ENSG00000184441,AP001062.1,0.011291186061225483,0.24984518691246738,0.9429194126044864,0.009346655002532345,-0.24984518691246738,0.9429194126044864
ENSG00000260256,AP001063.1,0.0,-0.9200798145298457,1.0,0.0013352364289331922,0.9200798145298457,1.0
ENSG00000142185,TRPM2,0.007056991288265927,-3.3574851268371444,9.84762516701248e-07,0.0854551314517243,3.3574851268371444,9.84762516701248e-07
ENSG00000160233,LRRC3,0.0014113982576531854,-1.5050423152510017,0.5106251015314042,0.006676182144665961,1.5050423152510017,0.5106251015314042
ENSG00000274225,AP001065.3,0.0,-2.2420079094172074,0.35036461069469027,0.005340945715732769,2.2420079094172074,0.35036461069469027
ENSG00000184787,UBE2G2,0.39942570691585144,0.01049878451267472,1.0,0.3965652193931581,-0.01049878451267472,1.0
ENSG00000236519,LINC01424,0.0014113982576531854,1.0799201854701543,0.6795320479323392,0.0,-1.0799201854701543,0.6795320479323392
ENSG00000184900,SUMO3,0.533508541392904,-0.1353854898834137,0.8544444716449413,0.5861687923016714,0.1353854898834137,0.8544444716449413
ENSG00000183255,PTTG1IP,0.18771596826787365,-1.1714032378369428,0.013732170897761332,0.4246051844007551,1.1714032378369428,0.013732170897761332
ENSG00000160255,ITGB2,2.492529323015525,-1.0129595696425855,0.026308952263089446,5.031170864220268,1.0129595696425855,0.02630895226308875
ENSG00000227039,ITGB2-AS1,0.1834817734949141,0.04725399654983242,1.0,0.17758644504811455,-0.04725399654983242,1.0
ENSG00000273027,AL844908.2,0.0014113982576531854,1.0799201854701543,0.6795320479323392,0.0,-1.0799201854701543,0.6795320479323392
ENSG00000183250,LINC01547,0.004234194772959556,2.0799201854701534,0.34629118821536736,0.0,-2.0799201854701534,0.34629118821536736
ENSG00000272825,AL844908.1,0.02117097386479778,-1.7274347365874498,0.009447479632131517,0.07343800359132557,1.7274347365874498,0.009447479632131517
ENSG00000160256,FAM207A,0.1425512240229717,0.3429545913039478,0.6795320479323392,0.11215986003038814,-0.3429545913039478,0.6795320479323392
ENSG00000276529,AP001505.1,0.022582372122450966,0.8454549318331317,0.5093078714000893,0.012017127860398729,-0.8454549318331317,0.5093078714000893
ENSG00000197381,ADARB1,0.15384241008419722,3.2763173982736573,8.041463042662703e-08,0.014687600718265114,-3.2763173982736573,8.041463042662703e-08
ENSG00000186866,POFUT2,0.0578673285637806,0.47223760824891503,0.6176220220096216,0.04139232929692896,-0.47223760824891503,0.6176220220096216
ENSG00000223768,LINC00205,0.011291186061225483,-0.8376176543378726,0.49545061863407786,0.021363782862931075,0.8376176543378726,0.49545061863407786
ENSG00000182871,COL18A1,0.05504453204847423,1.81688577963636,0.012124830861430402,0.014687600718265114,-1.81688577963636,0.012124830861430402
ENSG00000173638,SLC19A1,0.016936779091838224,-2.743202052445766,1.658520997204659e-06,0.12150651503292048,2.743202052445766,1.658520997204659e-06
ENSG00000233922,LINC01694,0.0028227965153063707,-0.3351173138086896,1.0,0.004005709286799577,0.3351173138086896,1.0
ENSG00000183570,PCBP3,0.014113982576531854,2.5393518041074508,0.05011771121313206,0.0013352364289331922,-2.5393518041074508,0.05011771121313206
ENSG00000275139,AL133492.1,0.004234194772959556,2.0799201854701534,0.3936722854621063,0.0,-2.0799201854701534,0.3936722854621063
ENSG00000205424,AL592528.1,0.0014113982576531854,1.0799201854701543,0.6795320479323392,0.0,-1.0799201854701543,0.6795320479323392
ENSG00000286886,AJ011931.2,0.0014113982576531854,1.0799201854701543,0.6795320479323392,0.0,-1.0799201854701543,0.6795320479323392
ENSG00000142156,COL6A1,0.009879787803572298,3.0799201854701534,0.05011771121313206,0.0,-3.0799201854701534,0.05011771121313206
ENSG00000142173,COL6A2,0.1820703752372609,5.517325497777453,1.3019963382107273e-12,0.0026704728578663844,-5.517325497777453,1.3019963382107273e-12
ENSG00000160284,SPATC1L,0.09032948848980386,1.0578938791401558,0.09190962068538196,0.04272756572586215,-1.0578938791401558,0.09190962068538196
ENSG00000160285,LSS,0.04375334598724875,1.0799201854701543,0.1693471731147478,0.020028546433997884,-1.0799201854701543,0.1693471731147478
ENSG00000215424,MCM3AP-AS1,0.03387355818367645,1.916421453187275,0.04090516433586521,0.008011418573599154,-1.916421453187275,0.04090516433586521
ENSG00000160294,MCM3AP,0.09456368326276342,-0.4024725816104544,0.6225318814189207,0.12551222431972006,0.4024725816104544,0.6225318814189207
ENSG00000239415,AP001469.3,0.015525380834185039,0.4949576847489974,0.7705230225799986,0.010681891431465538,-0.4949576847489974,0.7705230225799986
ENSG00000182362,YBEY,0.11996885190052076,0.5289050166723355,0.4888090432933964,0.08278465859385792,-0.5289050166723355,0.4888090432933964
ENSG00000160298,C21orf58,0.03528495644132963,2.19539740289009,0.021800401957651722,0.006676182144665961,-2.19539740289009,0.021800401957651722
ENSG00000160299,PCNT,0.08044970068623157,-0.0620988194022738,1.0,0.0841198950227911,0.0620988194022738,1.0
ENSG00000286224,AP000471.1,0.0,-0.9200798145298457,1.0,0.0013352364289331922,0.9200798145298457,1.0
ENSG00000160305,DIP2A,0.33308998880615176,1.0738456710604698,0.03230257513251698,0.15755789861411668,-1.0738456710604698,0.03230257513251698
ENSG00000223692,DIP2A-IT1,0.0028227965153063707,0.6648826861913095,0.7846066190043426,0.0013352364289331922,-0.6648826861913095,0.7846066190043426
ENSG00000160307,S100B,0.44882464593371296,5.227407797792711,1.980854678809517e-13,0.010681891431465538,-5.227407797792711,1.980854678809517e-13
ENSG00000160310,PRMT2,1.148878181729693,1.6525443516280673,0.00014296199634687853,0.36451954509876144,-1.6525443516280673,0.00014296199634687853
ENSG00000198918,RPL39,0.0014113982576531854,1.0799201854701543,0.6795320479323392,0.0,-1.0799201854701543,0.6795320479323392
